id,customer_id,customer_name,service_type,number_of_people,booking_date,travel_start_date,travel_end_date,duration_in_hours,destination_id,total_cost,cost_per_person
7769,3001,Charles Brooks,p16,1,4/29/2024,9/6/2024,9/13/2024,168,30,2522.68,2522.68
7770,2062,Stacey Ford,p19,3,6/12/2024,9/7/2024,9/16/2024,216,30,14299.14,4766.38
7771,8918,Leah Elliott,Train,1,6/29/2024,8/7/2024,8/10/2024,72,11,762.56,762.56
7772,7370,Mr. Antonio Gibbs Jr.,h5,4,3/24/2024,3/26/2024,4/1/2024,147,28,9996,2499
7773,2466,Darrell Anderson,Train,8,5/18/2024,7/7/2024,7/7/2024,13,30,122.76,15.345
7774,6806,Haley Miller,h38,3,4/24/2024,5/3/2024,5/8/2024,132,23,9900,3300
7775,2926,Angela Greene,Flight,2,4/14/2024,5/1/2024,5/1/2024,5,27,1813.25,906.625
7776,4404,Joseph Jacobson,Flight,4,6/14/2024,7/3/2024,7/3/2024,7,13,1768.96,442.24
7777,7098,Tonya Shaffer,Train,4,1/17/2024,3/8/2024,3/8/2024,23,18,1075.05,268.7625
7778,2519,Jordan Hill,Flight,2,6/3/2024,6/18/2024,6/18/2024,3,1,1761.8,880.9
7779,6914,Jeffrey Evans,h37,1,4/23/2024,5/2/2024,5/4/2024,58,25,2204,2204
7780,6518,Patricia Cook,p15,1,1/5/2024,6/11/2024,6/14/2024,72,1,2396.59,2396.59
7781,5692,Whitney Rios,h24,1,5/22/2024,5/30/2024,6/5/2024,151,29,2114,2114
7782,9905,Charles Navarro,h23,7,3/1/2024,3/8/2024,3/10/2024,53,22,4452,636
7783,2094,Taylor Bryant,h2,1,2/5/2024,2/7/2024,2/12/2024,132,24,2904,2904
7784,8412,Xavier Romero,Flight,5,3/17/2024,4/5/2024,4/5/2024,3,4,1734.4,346.88
7785,2900,Daniel Lewis,p9,2,6/1/2024,8/24/2024,8/26/2024,48,3,1867.8,933.9
7786,1602,Kimberly Frye,p13,1,4/25/2024,6/29/2024,7/3/2024,96,8,2689.31,2689.31
7787,3586,Brandon Haas DDS,h39,5,3/21/2024,3/24/2024,3/26/2024,58,25,3480,696
7788,9387,Rachel Shaw,Flight,4,5/14/2024,5/30/2024,5/30/2024,2,17,1284.55,321.1375
7789,8791,Emily Lyons,Train,4,5/29/2024,7/1/2024,7/2/2024,46,28,961.27,240.3175
7790,2357,Monica Meadows,p11,3,6/27/2024,12/6/2024,12/13/2024,168,24,13914.81,4638.27
7791,9122,Troy Young,Flight,1,2/23/2024,3/11/2024,3/11/2024,8,18,255.44,255.44
7792,4176,Cheryl Meyer,Train,5,3/12/2024,4/25/2024,4/27/2024,61,19,1649.63,329.926
7793,4210,Laura Aguilar,h59,1,2/25/2024,3/6/2024,3/10/2024,104,11,4056,4056
7794,3592,Vincent Mccarthy,Flight,3,6/17/2024,7/7/2024,7/7/2024,8,24,1058.25,352.75
7795,3041,Daniel Chang,Train,1,5/16/2024,6/22/2024,6/24/2024,51,10,1973.43,1973.43
7796,3473,Paige Ramirez,p14,1,6/5/2024,12/2/2024,12/7/2024,120,25,4230.89,4230.89
7797,4545,Dana Phillips,Flight,1,4/27/2024,5/17/2024,5/17/2024,4,13,953.07,953.07
7798,4221,Luis Hughes,Train,6,6/7/2024,7/24/2024,7/24/2024,11,2,1567.17,261.195
7799,1183,Jeremy Bullock PhD,h4,1,5/20/2024,5/22/2024,5/29/2024,173,27,7439,7439
7800,1483,Melissa Miller,h7,2,4/27/2024,4/29/2024,5/4/2024,126,29,11340,5670
7801,1539,Anthony Jones,Flight,1,6/14/2024,6/30/2024,6/30/2024,12,6,1963.06,1963.06
7802,7994,Thomas Hayes,h45,8,4/4/2024,4/12/2024,4/13/2024,29,27,9512,1189
7803,4780,Karen Potts,h46,8,1/21/2024,1/30/2024,2/2/2024,80,8,7680,960
7804,7724,Ashley White,Train,8,6/28/2024,8/15/2024,8/17/2024,65,12,1231.55,153.94375
7805,8463,Rhonda Wallace,Train,1,4/21/2024,5/30/2024,5/30/2024,11,1,904.44,904.44
7806,6025,Andrew Norman,Flight,6,6/20/2024,7/8/2024,7/8/2024,9,27,1496.74,249.4566667
7807,8473,Luis Arellano,Train,8,5/8/2024,6/21/2024,6/22/2024,25,8,550.9,68.8625
7808,1826,Alfred Hernandez,Flight,1,4/28/2024,5/16/2024,5/16/2024,11,7,727.19,727.19
7809,6802,Ashlee Watkins,h32,5,3/29/2024,4/2/2024,4/7/2024,130,12,21450,4290
7810,4354,Jack Pennington,p11,7,6/5/2024,8/21/2024,8/28/2024,168,24,32467.89,4638.27
7811,1656,Roberto Thompson,h8,3,1/29/2024,2/5/2024,2/9/2024,107,14,3852,1284
7812,8739,Cindy Ramirez,h56,5,3/31/2024,4/7/2024,4/14/2024,170,23,24650,4930
7813,4250,Matthew Johnson,Train,1,5/31/2024,7/13/2024,7/15/2024,48,11,1089.3,1089.3
7814,5698,William Williams,Flight,1,2/9/2024,2/27/2024,2/27/2024,6,12,589.06,589.06
7815,2860,Juan Smith,h52,1,1/7/2024,1/11/2024,1/18/2024,180,12,3780,3780
7816,4304,Erika Adams,h26,3,2/20/2024,2/26/2024,3/3/2024,154,10,19866,6622
7817,6288,Stephanie Johnston,p6,1,2/16/2024,7/6/2024,7/14/2024,192,28,3497.73,3497.73
7818,2766,Sherri Moyer,Flight,1,4/14/2024,4/30/2024,4/30/2024,9,9,547.03,547.03
7819,1821,Courtney Jackson,Flight,1,6/9/2024,6/25/2024,6/25/2024,4,28,438.9,438.9
7820,1116,Erin Boyd,Flight,7,3/23/2024,4/8/2024,4/8/2024,4,28,104,14.85714286
7821,8193,Martin Wood,p23,6,6/22/2024,12/1/2024,12/4/2024,72,5,3717.36,619.56
7822,1928,David Ramirez,h18,2,3/25/2024,3/27/2024,3/30/2024,76,5,3344,1672
7823,1234,Maria Young,p14,1,2/27/2024,7/26/2024,7/31/2024,120,25,4230.89,4230.89
7824,6796,Daniel Carter,Flight,1,5/10/2024,5/27/2024,5/27/2024,11,25,1409.31,1409.31
7825,8389,Janet Ross,Flight,6,6/30/2024,7/19/2024,7/19/2024,8,1,1451.44,241.9066667
7826,5391,Sue Morgan,Train,1,1/7/2024,3/4/2024,3/4/2024,15,17,1165.26,1165.26
7827,6465,Jason Watson,p16,1,3/17/2024,8/25/2024,9/1/2024,168,30,2522.68,2522.68
7828,5104,Barbara Roberts,Flight,1,6/21/2024,7/10/2024,7/10/2024,5,28,749.95,749.95
7829,6434,Carolyn Ball,Train,1,4/4/2024,6/1/2024,6/3/2024,59,12,894.86,894.86
7830,5459,Michael Huerta,Train,1,5/18/2024,6/22/2024,6/22/2024,14,28,668.67,668.67
7831,4153,Dustin Watson,Flight,5,5/12/2024,5/31/2024,5/31/2024,6,12,541.44,108.288
7832,8928,Erica Davis,Train,7,2/29/2024,4/3/2024,4/5/2024,56,2,1999.78,285.6828571
7833,1723,Kristin Davis,Flight,1,6/19/2024,7/4/2024,7/4/2024,10,28,851.94,851.94
7834,1129,Danielle Medina,Train,3,1/16/2024,2/16/2024,2/17/2024,33,15,1910.31,636.77
7835,8709,Lisa Duran,p30,1,5/7/2024,8/24/2024,8/28/2024,96,4,2235.04,2235.04
7836,3599,Kathryn Johnson,p29,7,3/4/2024,6/5/2024,6/10/2024,120,23,5784.31,826.33
7837,1945,Michael Warren,Flight,6,4/11/2024,4/26/2024,4/26/2024,4,26,1056.5,176.0833333
7838,6037,Kenneth Pittman,h34,1,3/28/2024,3/31/2024,4/6/2024,153,5,3978,3978
7839,9147,Larry Cooper,h65,1,4/24/2024,5/3/2024,5/8/2024,121,19,5808,5808
7840,5155,Steven Phillips,p15,4,6/7/2024,10/12/2024,10/15/2024,72,1,9586.36,2396.59
7841,2845,Thomas Middleton,h65,3,5/26/2024,6/2/2024,6/4/2024,49,19,7056,2352
7842,5119,Eric Summers,p19,1,6/20/2024,12/14/2024,12/23/2024,216,30,4766.38,4766.38
7843,1104,Daniel Myers,Flight,6,4/15/2024,5/1/2024,5/1/2024,12,10,1584.2,264.0333333
7844,6015,Kimberly Young,Train,5,1/30/2024,3/4/2024,3/7/2024,72,20,570.17,114.034
7845,8982,Wesley Mendoza,p14,1,3/13/2024,9/6/2024,9/11/2024,120,25,4230.89,4230.89
7846,7442,Daniel Gilbert,h9,3,3/19/2024,3/29/2024,4/3/2024,132,14,5148,1716
7847,6621,Nathan Wheeler,h3,1,6/18/2024,6/27/2024,6/28/2024,27,9,864,864
7848,8612,Tonya Sullivan,Train,1,1/21/2024,3/20/2024,3/21/2024,25,22,903.36,903.36
7849,3730,Brandon Moore,h26,1,1/22/2024,1/29/2024,2/5/2024,176,10,7568,7568
7850,9364,Lisa Morris,h4,1,3/20/2024,3/22/2024,3/25/2024,78,27,3354,3354
7851,9323,Andrew Thompson,Flight,3,5/27/2024,6/14/2024,6/14/2024,11,25,1299.49,433.1633333
7852,9782,James Miller,Flight,1,3/6/2024,3/26/2024,3/26/2024,9,24,936.41,936.41
7853,6699,Destiny Owens,p13,1,6/1/2024,10/8/2024,10/12/2024,96,8,2689.31,2689.31
7854,2224,Michael Garcia,h10,1,1/6/2024,1/15/2024,1/17/2024,55,9,550,550
7855,1545,Sarah Turner,p10,3,6/14/2024,9/26/2024,10/6/2024,240,11,14931.15,4977.05
7856,3564,Rita Lewis,Flight,1,3/18/2024,4/6/2024,4/6/2024,5,8,1007.16,1007.16
7857,7470,Joshua Petty,Flight,5,4/25/2024,5/12/2024,5/12/2024,1,23,1281.6,256.32
7858,4484,Katrina Hernandez,p25,1,4/22/2024,9/17/2024,9/24/2024,168,28,3284.96,3284.96
7859,4288,Wayne Reyes,Flight,1,1/9/2024,1/28/2024,1/28/2024,5,24,1507.97,1507.97
7860,4746,Joseph Wright,Train,2,6/15/2024,7/31/2024,7/31/2024,14,28,1870.07,935.035
7861,5770,Laura Singleton,h18,1,6/18/2024,6/24/2024,6/25/2024,35,5,770,770
7862,8685,Shane Dickson,p29,8,2/8/2024,6/6/2024,6/11/2024,120,23,6610.64,826.33
7863,2402,Karen Jefferson,Flight,5,3/2/2024,3/21/2024,3/21/2024,5,3,1177.16,235.432
7864,8040,Jordan Smith,h22,4,4/13/2024,4/20/2024,4/21/2024,27,26,5076,1269
7865,9440,Julie Clark,h58,1,6/15/2024,6/21/2024,6/28/2024,173,27,2941,2941
7866,8983,Anna Taylor,h59,8,5/11/2024,5/14/2024,5/21/2024,172,11,53664,6708
7867,4503,Larry Schroeder,Flight,1,6/20/2024,7/9/2024,7/9/2024,7,22,141.93,141.93
7868,2697,Sandra Bennett,p23,1,5/23/2024,10/2/2024,10/5/2024,72,5,619.56,619.56
7869,2533,Allison Colon,Flight,1,1/23/2024,2/9/2024,2/9/2024,12,28,1973.12,1973.12
7870,3485,Vincent Benjamin,Train,1,4/16/2024,5/25/2024,5/27/2024,55,9,694.35,694.35
7871,2189,Christopher Miller,Train,7,2/4/2024,4/1/2024,4/3/2024,69,20,1966.41,280.9157143
7872,6271,Eduardo Snow,Train,1,1/18/2024,3/3/2024,3/3/2024,21,7,1874.01,1874.01
7873,8187,Dawn Tran,p6,1,6/12/2024,10/4/2024,10/12/2024,192,28,3497.73,3497.73
7874,5400,Richard Bonilla,Flight,7,6/10/2024,6/27/2024,6/27/2024,3,22,551.09,78.72714286
7875,5195,Logan Leach MD,p30,1,2/22/2024,8/19/2024,8/23/2024,96,4,2235.04,2235.04
7876,2023,Monica Hamilton,Train,1,6/30/2024,8/29/2024,8/31/2024,58,16,1261.39,1261.39
7877,3972,Andrea Hill,h31,1,4/17/2024,4/24/2024,4/30/2024,146,5,3942,3942
7878,3390,Kristen Roberts,Train,6,5/9/2024,6/16/2024,6/16/2024,17,8,415.1,69.18333333
7879,5642,Jonathan Pena,p23,7,3/31/2024,9/22/2024,9/25/2024,72,5,4336.92,619.56
7880,6819,Jill Graham,Flight,1,2/19/2024,3/8/2024,3/8/2024,11,15,499.27,499.27
7881,6882,John Roberts,h29,2,6/3/2024,6/5/2024,6/10/2024,132,22,7920,3960
7882,2309,Joseph Nicholson,p24,1,2/3/2024,7/21/2024,7/23/2024,48,30,1317.39,1317.39
7883,8332,Michael Jones,h50,1,5/2/2024,5/11/2024,5/16/2024,122,15,1586,1586
7884,1796,Harold Ford,p9,4,1/21/2024,5/26/2024,5/28/2024,48,3,3735.6,933.9
7885,7721,Hailey Shaffer,Train,1,2/23/2024,4/23/2024,4/26/2024,72,8,124.41,124.41
7886,8719,Amanda Sharp,Flight,1,3/27/2024,4/11/2024,4/11/2024,2,12,734.92,734.92
7887,9516,Mike Bell,Train,6,6/11/2024,7/20/2024,7/22/2024,59,1,1599.87,266.645
7888,5140,Jeffrey Johns,Train,3,4/15/2024,6/5/2024,6/7/2024,71,15,1255.3,418.4333333
7889,5292,James Guerra,h15,5,5/3/2024,5/11/2024,5/12/2024,32,29,4160,832
7890,4358,Nicole Massey,h41,5,6/9/2024,6/12/2024,6/15/2024,73,14,16425,3285
7891,4538,Mrs. Leslie Barrett,Train,4,5/30/2024,7/8/2024,7/8/2024,16,9,1701.08,425.27
7892,4867,Anne Williams,Flight,1,5/31/2024,6/19/2024,6/19/2024,5,7,394.32,394.32
7893,8737,Adriana Tran MD,p23,7,5/7/2024,11/1/2024,11/4/2024,72,5,4336.92,619.56
7894,3726,Adam Pratt,p14,1,2/17/2024,7/15/2024,7/20/2024,120,25,4230.89,4230.89
7895,7465,Dr. Lisa Martinez MD,Flight,7,4/26/2024,5/14/2024,5/14/2024,12,11,1490.04,212.8628571
7896,5508,Stephanie Fischer,h32,1,2/28/2024,3/6/2024,3/9/2024,80,12,2640,2640
7897,3826,Maria Roberson,h61,1,1/21/2024,1/25/2024,1/30/2024,132,2,1320,1320
7898,4459,Stephen Brown,Flight,1,6/29/2024,7/16/2024,7/16/2024,1,17,1658.85,1658.85
7899,1421,Jesse Barrett,p24,7,4/4/2024,8/27/2024,8/29/2024,48,30,9221.73,1317.39
7900,7095,Carla Williams,Train,4,5/30/2024,7/15/2024,7/17/2024,65,7,288.92,72.23
7901,6296,Heidi Gray,h11,7,6/28/2024,6/30/2024,7/3/2024,76,17,21812,3116
7902,4655,Jeffrey Deleon II,Flight,5,5/1/2024,5/16/2024,5/16/2024,7,22,159.72,31.944
7903,2230,Tony Beasley,Train,1,5/11/2024,7/9/2024,7/10/2024,46,2,1792.7,1792.7
7904,9284,Maxwell Lopez,p22,1,1/7/2024,5/24/2024,6/3/2024,240,23,3239.52,3239.52
7905,3076,Dennis Bennett,h63,6,6/22/2024,6/27/2024,6/29/2024,57,2,16758,2793
7906,7477,Pamela Hansen,Flight,1,1/3/2024,1/23/2024,1/23/2024,11,26,396.31,396.31
7907,4933,Sophia Morris,Flight,1,1/17/2024,2/2/2024,2/2/2024,8,29,537.35,537.35
7908,3409,Kathleen White,h39,1,5/21/2024,5/28/2024,6/2/2024,124,25,1488,1488
7909,2530,Rebecca Owens,Train,8,5/4/2024,7/1/2024,7/3/2024,49,30,656.64,82.08
7910,7627,Gregory Browning,Flight,1,5/11/2024,5/29/2024,5/29/2024,5,21,511.88,511.88
7911,8978,Jacob Townsend,Flight,4,5/9/2024,5/28/2024,5/28/2024,2,9,1658.33,414.5825
7912,5662,Mary Thomas,Flight,1,4/19/2024,5/5/2024,5/5/2024,4,8,365.06,365.06
7913,5168,Linda Morrison,h2,8,5/3/2024,5/9/2024,5/16/2024,176,24,30976,3872
7914,3415,Richard Smith,Flight,1,3/28/2024,4/17/2024,4/17/2024,1,12,1967.16,1967.16
7915,3556,Tammy Bauer,Flight,5,4/19/2024,5/6/2024,5/6/2024,5,27,941.49,188.298
7916,4568,Clayton Byrd,p22,3,6/11/2024,11/5/2024,11/15/2024,240,23,9718.56,3239.52
7917,7360,Lauren Young,Train,3,6/12/2024,8/6/2024,8/7/2024,40,4,361.58,120.5266667
7918,2625,William Wilson,h53,1,4/7/2024,4/10/2024,4/16/2024,145,4,4495,4495
7919,6184,Lisa Woods,Train,6,4/10/2024,6/5/2024,6/7/2024,71,4,488.17,81.36166667
7920,8287,Gregory Nguyen,Train,1,6/14/2024,7/30/2024,8/1/2024,58,2,1255.03,1255.03
7921,1705,Anthony Johnson,h51,4,6/3/2024,6/13/2024,6/17/2024,99,16,14652,3663
7922,4779,Brian Taylor,p13,1,3/27/2024,7/21/2024,7/25/2024,96,8,2689.31,2689.31
7923,3018,Nancy Stein,Flight,4,6/3/2024,6/21/2024,6/21/2024,4,11,1197.22,299.305
7924,5014,Chad Snow,h25,1,3/26/2024,4/3/2024,4/7/2024,103,12,2472,2472
7925,4098,Lauren Collins,Train,2,1/16/2024,3/12/2024,3/12/2024,9,20,1017.34,508.67
7926,3658,Jennifer Palmer,h48,1,5/7/2024,5/12/2024,5/17/2024,123,12,4182,4182
7927,5201,Amy Hill,p3,1,2/7/2024,7/24/2024,7/31/2024,168,11,2692.72,2692.72
7928,9232,Alyssa Roberson,h45,5,1/8/2024,1/15/2024,1/17/2024,51,27,10455,2091
7929,7825,Alyssa Hanson,Flight,1,3/7/2024,3/27/2024,3/27/2024,7,3,1737.27,1737.27
7930,4640,Thomas Wiley,h47,1,3/20/2024,3/23/2024,3/29/2024,156,13,3120,3120
7931,6141,Michael Gardner,Train,5,1/21/2024,2/27/2024,2/27/2024,11,27,388.02,77.604
7932,4191,John Thornton,Flight,1,1/16/2024,2/2/2024,2/2/2024,5,12,628.7,628.7
7933,6951,Adam Ramirez,p28,1,1/8/2024,5/3/2024,5/11/2024,192,7,3904.03,3904.03
7934,4866,Alexandra Soto,Train,2,5/1/2024,6/4/2024,6/4/2024,7,25,1808.77,904.385
7935,7755,Wendy Stark,p11,1,1/11/2024,3/12/2024,3/19/2024,168,24,4638.27,4638.27
7936,4401,James Mitchell,p28,8,3/16/2024,9/11/2024,9/19/2024,192,7,31232.24,3904.03
7937,3056,Tonya Small MD,p16,2,2/8/2024,5/17/2024,5/24/2024,168,30,5045.36,2522.68
7938,2716,Cheryl Cruz,h3,1,4/5/2024,4/9/2024,4/13/2024,103,9,3296,3296
7939,2641,Alec Williams,Train,8,2/11/2024,3/18/2024,3/20/2024,49,21,1316.77,164.59625
7940,4804,Donald Juarez,p22,2,6/14/2024,12/5/2024,12/15/2024,240,23,6479.04,3239.52
7941,4637,Chloe Flynn,p17,1,3/22/2024,7/24/2024,8/1/2024,192,29,4956.67,4956.67
7942,2269,Karen Crawford,Flight,6,5/24/2024,6/12/2024,6/12/2024,2,15,1959.11,326.5183333
7943,2302,Erin Kirk,p8,1,2/22/2024,6/20/2024,6/29/2024,216,11,3117.15,3117.15
7944,3821,Nicole Watson,h40,1,5/29/2024,5/31/2024,6/1/2024,33,21,462,462
7945,4823,Robert Wilson,Flight,5,1/18/2024,2/3/2024,2/3/2024,12,27,1228.84,245.768
7946,8048,Daniel Brown,Flight,5,4/27/2024,5/15/2024,5/15/2024,4,12,292.73,58.546
7947,9394,Heather Phillips,Flight,1,3/11/2024,3/27/2024,3/27/2024,8,30,1003.63,1003.63
7948,4269,Jasmine Vargas,p8,1,3/26/2024,6/7/2024,6/16/2024,216,11,3117.15,3117.15
7949,2837,Diana Hines,Flight,2,5/14/2024,5/29/2024,5/29/2024,9,7,752.29,376.145
7950,7522,Michael Cain,Flight,2,2/16/2024,3/2/2024,3/2/2024,11,6,1969.65,984.825
7951,4556,Brian Taylor DDS,h32,1,5/5/2024,5/9/2024,5/10/2024,36,12,1188,1188
7952,2244,Jeffrey Hughes MD,p3,1,5/26/2024,9/29/2024,10/6/2024,168,11,2692.72,2692.72
7953,9942,Nicholas Gonzales,p30,3,1/20/2024,5/31/2024,6/4/2024,96,4,6705.12,2235.04
7954,7806,Carolyn Dalton,Train,1,6/23/2024,8/21/2024,8/21/2024,8,5,1488.61,1488.61
7955,9822,Heather King,Flight,2,2/25/2024,3/12/2024,3/12/2024,10,30,983.57,491.785
7956,2668,Amber Brewer,Flight,1,4/15/2024,5/5/2024,5/5/2024,12,29,1728.3,1728.3
7957,7798,Chad Hill,p23,3,5/27/2024,11/20/2024,11/23/2024,72,5,1858.68,619.56
7958,6480,Amanda Gardner,Train,7,2/20/2024,4/11/2024,4/12/2024,34,11,154.59,22.08428571
7959,5043,Cassidy Martin,Train,2,3/13/2024,4/22/2024,4/24/2024,60,17,200.53,100.265
7960,5564,Eric Walker,p5,1,2/14/2024,5/8/2024,5/12/2024,96,1,1751.13,1751.13
7961,7930,Hannah Williams,h50,5,2/10/2024,2/18/2024,2/23/2024,128,15,8320,1664
7962,4451,Autumn Hays,Train,2,1/4/2024,2/8/2024,2/10/2024,60,27,1097.12,548.56
7963,3321,Greg Crosby,Flight,1,6/1/2024,6/16/2024,6/16/2024,10,11,969.38,969.38
7964,6791,Crystal Chang,Train,6,4/29/2024,5/31/2024,5/31/2024,19,23,1725.37,287.5616667
7965,6338,Alex Yang,Train,1,6/16/2024,7/25/2024,7/27/2024,55,12,1337.65,1337.65
7966,6457,Elizabeth Scott,h16,6,3/23/2024,3/30/2024,4/6/2024,174,12,11484,1914
7967,3363,Lindsey Bryan,Flight,1,4/11/2024,4/28/2024,4/28/2024,6,5,755.34,755.34
7968,1001,Samantha Vega,Flight,1,5/18/2024,6/6/2024,6/6/2024,7,11,1188,1188
7969,1497,Cole Smith,Flight,5,6/30/2024,7/17/2024,7/17/2024,4,2,1832.35,366.47
7970,9639,James Clay,Flight,4,6/28/2024,7/14/2024,7/14/2024,11,10,300.94,75.235
7971,4078,Amanda Williams,Flight,3,4/3/2024,4/18/2024,4/18/2024,12,1,1534.99,511.6633333
7972,4495,Jessica Haley,p28,6,1/1/2024,5/5/2024,5/13/2024,192,7,23424.18,3904.03
7973,2790,Kyle Peters,p24,3,3/31/2024,7/16/2024,7/18/2024,48,30,3952.17,1317.39
7974,6747,Scott Adkins,p11,3,2/1/2024,4/9/2024,4/16/2024,168,24,13914.81,4638.27
7975,2492,Beth Wright,p26,1,5/14/2024,7/14/2024,7/23/2024,216,9,4269.78,4269.78
7976,5346,Bridget Moreno,Flight,1,3/7/2024,3/22/2024,3/22/2024,10,12,1933.01,1933.01
7977,3212,Kathleen Benitez,p12,1,6/19/2024,8/18/2024,8/24/2024,144,15,1812.74,1812.74
7978,6213,James Martin,p1,1,5/30/2024,8/20/2024,8/25/2024,120,19,2247.82,2247.82
7979,4407,Jason Gibbs,p25,1,4/8/2024,8/15/2024,8/22/2024,168,28,3284.96,3284.96
7980,8953,Veronica Rice,p2,1,5/8/2024,7/13/2024,7/16/2024,72,2,810.52,810.52
7981,4049,Ashley Ward,Train,1,3/24/2024,5/4/2024,5/6/2024,55,12,122.02,122.02
7982,6422,Kimberly Elliott,Flight,1,4/26/2024,5/16/2024,5/16/2024,1,6,572.42,572.42
7983,5382,Lindsey Jackson,Flight,1,4/18/2024,5/7/2024,5/7/2024,6,28,1863.52,1863.52
7984,2458,David Cruz,h29,1,6/30/2024,7/10/2024,7/14/2024,99,22,2970,2970
7985,3580,Jason Nelson,Flight,7,6/15/2024,7/5/2024,7/5/2024,8,16,1308.21,186.8871429
7986,8485,Jonathan Goodman,Train,1,1/12/2024,3/8/2024,3/9/2024,43,6,396.77,396.77
7987,3771,Jenna Cordova,Flight,3,1/28/2024,2/17/2024,2/17/2024,8,19,183.35,61.11666667
7988,3508,Brittany Sanders,h24,4,4/27/2024,4/29/2024,5/5/2024,149,29,8344,2086
7989,6228,David Ayala,Flight,1,5/19/2024,6/8/2024,6/8/2024,11,20,978.49,978.49
7990,6976,Margaret Sanders,h19,1,3/21/2024,3/28/2024,4/1/2024,103,17,2266,2266
7991,8697,William Rosales,Flight,6,1/23/2024,2/10/2024,2/10/2024,3,1,977.99,162.9983333
7992,3387,Troy Morris,h15,4,2/23/2024,2/26/2024,3/1/2024,108,29,11232,2808
7993,8203,Eric Harris,h19,1,1/27/2024,1/31/2024,2/3/2024,81,17,1782,1782
7994,9719,John Wright,h44,2,1/9/2024,1/19/2024,1/21/2024,50,6,2000,1000
7995,2289,Dustin Roberts,Flight,1,6/22/2024,7/10/2024,7/10/2024,5,16,777.19,777.19
7996,8556,Anna Lopez,Train,7,2/14/2024,3/23/2024,3/25/2024,57,8,1123.21,160.4585714
7997,7026,Jeffery Johnson,Train,2,2/21/2024,3/24/2024,3/24/2024,16,12,969.18,484.59
7998,8386,Misty Ellison,h53,1,2/21/2024,2/28/2024,3/1/2024,55,4,1705,1705
7999,9852,David Huang,h61,1,2/4/2024,2/6/2024,2/9/2024,82,2,820,820
8000,8197,Barbara Woodard,p10,8,5/6/2024,9/23/2024,10/3/2024,240,11,39816.4,4977.05
8001,4084,Ruben Davis,Train,1,1/5/2024,3/4/2024,3/4/2024,17,22,1790.02,1790.02
8002,6121,Caleb Frank,p29,1,5/11/2024,10/21/2024,10/26/2024,120,23,826.33,826.33
8003,7136,Daniel Hanson,Flight,3,6/13/2024,7/2/2024,7/2/2024,1,25,536.25,178.75
8004,2271,Thomas Shaw,h26,3,3/5/2024,3/8/2024,3/13/2024,122,10,15738,5246
8005,7622,Andrew Cortez,p28,1,5/14/2024,10/5/2024,10/13/2024,192,7,3904.03,3904.03
8006,5898,Joseph Mora,Train,6,6/5/2024,8/4/2024,8/4/2024,15,29,1625.72,270.9533333
8007,4572,Michael Greene,Train,1,1/17/2024,2/27/2024,2/28/2024,34,14,138.85,138.85
8008,3238,Dana Doyle,h24,7,1/29/2024,2/5/2024,2/7/2024,52,29,5096,728
8009,1729,Robin Christian,p7,1,6/29/2024,11/9/2024,11/12/2024,72,24,2162.5,2162.5
8010,2182,Christine Baldwin,h45,3,3/25/2024,4/1/2024,4/5/2024,98,27,12054,4018
8011,9871,Denise Myers,h60,1,2/19/2024,2/22/2024,2/28/2024,156,8,6708,6708
8012,8967,Kelsey Turner,Flight,7,4/4/2024,4/21/2024,4/21/2024,11,7,1986.67,283.81
8013,6396,John Hardy,Flight,1,3/5/2024,3/21/2024,3/21/2024,12,25,307.7,307.7
8014,4241,Marcus Williams,h34,1,4/30/2024,5/2/2024,5/6/2024,105,5,2730,2730
8015,4567,Stephen Perkins,p29,1,1/5/2024,7/3/2024,7/8/2024,120,23,826.33,826.33
8016,5128,Brian Hall,Flight,1,5/9/2024,5/25/2024,5/25/2024,11,3,719.12,719.12
8017,8342,Anna Weiss,p9,4,4/30/2024,8/19/2024,8/21/2024,48,3,3735.6,933.9
8018,5618,Emily Smith,h51,1,4/17/2024,4/24/2024,4/27/2024,77,16,2849,2849
8019,6161,Ashley Rogers,Train,3,6/26/2024,8/22/2024,8/22/2024,3,29,855.37,285.1233333
8020,1405,Steven Morgan,h1,3,5/15/2024,5/24/2024,5/27/2024,76,6,2964,988
8021,3380,Candace Rangel,Flight,1,6/1/2024,6/16/2024,6/16/2024,10,14,1686.81,1686.81
8022,6397,Jennifer Bruce,h23,1,5/28/2024,6/4/2024,6/10/2024,152,22,1824,1824
8023,9656,Amy Brown,Flight,1,2/12/2024,2/28/2024,2/28/2024,2,14,1709.72,1709.72
8024,6527,Shirley Mcdaniel,Train,1,3/16/2024,4/24/2024,4/25/2024,27,23,1233.14,1233.14
8025,8195,Daryl Santiago,Train,1,6/18/2024,7/27/2024,7/27/2024,14,29,1304.5,1304.5
8026,9456,Brenda Warren,h46,1,2/14/2024,2/23/2024,2/25/2024,57,8,684,684
8027,6236,Maureen Burke,Train,1,6/6/2024,8/5/2024,8/6/2024,29,5,1483.01,1483.01
8028,7160,Zachary Morales,p3,2,4/8/2024,9/6/2024,9/13/2024,168,11,5385.44,2692.72
8029,5372,Jeffrey Finley,h25,6,3/30/2024,4/6/2024,4/8/2024,60,12,8640,1440
8030,5246,Charles Pugh,Train,1,5/4/2024,6/5/2024,6/7/2024,55,16,1152.06,1152.06
